ticker,rank,asof,variant,score,pct_rank,quintile,target_weight_new_tranche,last_adj_close,adv20_dollars,drivers
WAT,48,2026-08-12,beta_hedged,0.5018949330032225,0.7577319587628866,4,0.0,416.1499938964844,359797989.0,vol_63d(-0.006) | close_vs_sma200(+0.006) | mkt_dispersion(-0.003)
DASH,49,2026-08-12,beta_hedged,0.5012316623778038,0.7525773195876289,4,0.0,212.49000549316406,825594389.0,mkt_dispersion(-0.006) | vol_63d(+0.005) | vol_21d(-0.003)
FAST,50,2026-08-12,beta_hedged,0.5010818823333646,0.7474226804123711,4,0.0,52.220001220703125,411722697.0,vol_63d(-0.010) | vol_63d_rank(-0.008) | mkt_dispersion(+0.006)
TSLA,51,2026-08-12,beta_hedged,0.5006411818699057,0.7422680412371134,4,0.0,327.510009765625,12938722487.0,mkt_breadth(-0.007) | vol_63d(+0.007) | amihud(+0.004)
FTNT,52,2026-08-12,beta_hedged,0.5002664622893555,0.7371134020618557,4,0.0,160.83999633789062,896598424.0,mkt_dispersion(-0.004) | close_vs_sma200(+0.004) | vol_63d(-0.003)
MRK,53,2026-08-12,beta_hedged,0.5001635344666588,0.7319587628865979,4,0.0,132.9199981689453,1104103133.0,vol_63d(-0.008) | close_vs_sma200(+0.005) | vol_63d_rank(-0.004)
SWKS,54,2026-08-12,beta_hedged,0.5000903816223276,0.7268041237113402,4,0.0,69.68000030517578,370103698.0,vol_63d(+0.012) | mkt_dispersion(-0.011) | vol_10d(+0.007)
NEM,55,2026-08-12,beta_hedged,0.5000310582421166,0.7216494845360825,4,0.0,117.83999633789062,759898886.0,close_vs_sma50(+0.006) | ret_10d(-0.005) | vol_63d(+0.004)
NKE,56,2026-08-12,beta_hedged,0.49972521254231167,0.7164948453608248,4,0.0,40.5099983215332,813835029.0,vol_63d(-0.004) | close_vs_sma200(-0.003) | ret_21d_rank(+0.003)
CRL,57,2026-08-12,beta_hedged,0.49960452153074025,0.711340206185567,4,0.0,284.3699951171875,229403845.0,vol_63d(+0.009) | mkt_dispersion(-0.007) | ret_10d(-0.006)
COO,58,2026-08-12,beta_hedged,0.49944642177965526,0.7061855670103093,4,0.0,76.7300033569336,139979187.0,vol_63d(-0.005) | vol_21d(+0.002) | vol_63d_rank(+0.002)
PNR,59,2026-08-12,beta_hedged,0.4991712450896198,0.7010309278350515,4,0.0,65.7699966430664,255579126.0,vol_63d(+0.005) | mkt_breadth(-0.003) | mkt_dispersion(-0.003)
CIEN,60,2026-08-12,beta_hedged,0.49910848091564847,0.6958762886597938,4,0.0,432.04998779296875,784791575.0,atr_pct(+0.021) | vol_10d(+0.009) | mkt_dispersion(-0.006)
REGN,61,2026-08-12,beta_hedged,0.4990420582959345,0.6907216494845361,4,0.0,797.989990234375,613864349.0,vol_63d(-0.006) | close_vs_sma50(+0.003) | ret_10d(-0.003)
ADSK,62,2026-08-12,beta_hedged,0.4989591511599834,0.6855670103092784,4,0.0,249.50999450683594,503478859.0,mkt_dispersion(-0.006) | close_vs_sma200(-0.004) | vol_63d(+0.004)
CPT,63,2026-08-12,beta_hedged,0.4989289121359082,0.6804123711340206,4,0.0,108.37999725341797,114620022.0,vol_63d_rank(-0.006) | ret_21d_rank(+0.005) | amihud(-0.004)
SMCI,64,2026-08-12,beta_hedged,0.49882509307380074,0.6752577319587629,4,0.0,37.61000061035156,1408824335.0,ret_1d(-0.006) | ret_5d(-0.005) | close_vs_sma200(+0.005)
VRTX,65,2026-08-12,beta_hedged,0.4987933198361711,0.6701030927835051,4,0.0,525.72998046875,681836638.0,vol_63d(-0.009) | mkt_dispersion(+0.003) | vol_63d_rank(-0.003)
INCY,66,2026-08-12,beta_hedged,0.4987753298745625,0.6649484536082474,4,0.0,120.7699966430664,243772858.0,close_vs_sma200(+0.006) | vol_63d(-0.006) | vol_63d_rank(+0.004)
CTSH,67,2026-08-12,beta_hedged,0.4986004674016398,0.6597938144329897,4,0.0,58.20000076293945,516449891.0,vol_63d(+0.014) | mkt_dispersion(-0.014) | close_vs_sma50(+0.007)
JCI,68,2026-08-12,beta_hedged,0.49849202164851114,0.654639175257732,4,0.0,152.7899932861328,517874940.0,vol_63d(-0.006) | vol_63d_rank(+0.002) | vol_21d(+0.002)
XOM,69,2026-08-12,beta_hedged,0.4984869495190778,0.6494845360824743,4,0.0,159.75,2234797932.0,vol_63d(-0.008) | mkt_dispersion(+0.006) | vol_21d_rank(-0.002)
JBL,70,2026-08-12,beta_hedged,0.4984020009602674,0.6443298969072165,4,0.0,366.1600036621094,339847106.0,close_vs_sma200(+0.009) | ret_10d(-0.007) | vol_63d_rank(+0.003)
ABBV,71,2026-08-12,beta_hedged,0.4982158129763401,0.6391752577319587,4,0.0,248.75999450683594,1396224330.0,vol_63d(-0.008) | mkt_dispersion(+0.004) | vol_63d_rank(-0.003)
EMR,72,2026-08-12,beta_hedged,0.49820016032455666,0.634020618556701,4,0.0,163.8000030517578,493214591.0,vol_63d(-0.008) | close_vs_sma200(+0.005) | close_vs_sma50(+0.003)
ECL,73,2026-08-12,beta_hedged,0.4980155441070968,0.6288659793814433,4,0.0,278.42999267578125,342437069.0,mkt_dispersion(+0.010) | vol_63d(-0.009) | vol_63d_rank(-0.006)
PEP,74,2026-08-12,beta_hedged,0.4979755367920591,0.6237113402061856,4,0.0,138.6999969482422,1063616398.0,mkt_dispersion(+0.010) | vol_63d(-0.008) | vol_63d_rank(-0.005)
EXPE,75,2026-08-12,beta_hedged,0.4979464338905477,0.6185567010309279,4,0.0,325.57000732421875,472894965.0,vol_21d(-0.005) | vol_63d_rank(+0.005) | vol_63d(-0.004)
WELL,76,2026-08-12,beta_hedged,0.497901396950682,0.6134020618556701,4,0.0,230.27000427246094,733288955.0,vol_63d(-0.007) | mkt_dispersion(+0.005) | vol_63d_rank(-0.003)
PANW,77,2026-08-12,beta_hedged,0.4974120750093316,0.6082474226804123,4,0.0,387.010009765625,2138315605.0,mkt_dispersion(-0.013) | close_vs_sma200(+0.009) | ret_10d(-0.008)
BKNG,78,2026-08-12,beta_hedged,0.4973300093131214,0.6030927835051546,4,0.0,212.25999450683594,1228156061.0,vol_63d(-0.007) | vol_21d(-0.003) | close_vs_sma50(+0.003)
MAS,79,2026-08-12,beta_hedged,0.4968087867761246,0.5979381443298969,3,0.0,74.63999938964844,229972400.0,mkt_dispersion(-0.011) | vol_10d(+0.006) | vol_63d(+0.005)
GILD,80,2026-08-12,beta_hedged,0.49672789526189715,0.5927835051546392,3,0.0,135.8699951171875,927009289.0,vol_63d(-0.007) | mkt_dispersion(+0.005) | vol_63d_rank(-0.002)
ADM,81,2026-08-12,beta_hedged,0.4964337932020046,0.5876288659793815,3,0.0,79.7300033569336,326463934.0,vol_63d(-0.006) | vol_63d_rank(-0.004) | mkt_dispersion(+0.003)
MDT,82,2026-08-12,beta_hedged,0.4962618540733846,0.5824742268041238,3,0.0,90.76000213623047,610999950.0,vol_63d(-0.008) | mkt_dispersion(+0.002) | vol_63d_rank(-0.002)
HD,83,2026-08-12,beta_hedged,0.496212310901243,0.5773195876288659,3,0.0,343.42999267578125,1294364030.0,vol_63d(-0.008) | mkt_dispersion(+0.005) | vol_63d_rank(-0.002)
AAPL,84,2026-08-12,beta_hedged,0.49611840172593186,0.5721649484536082,3,0.0,302.25,18166790748.0,vol_21d(-0.007) | vol_63d(-0.005) | amihud(+0.004)
KMB,85,2026-08-12,beta_hedged,0.49576194869744966,0.5670103092783505,3,0.0,108.93000030517578,398088556.0,vol_63d(-0.008) | vol_63d_rank(-0.004) | mkt_dispersion(+0.004)
COHR,86,2026-08-12,beta_hedged,0.4956927039492975,0.5618556701030928,3,0.0,355.6400146484375,1786811667.0,atr_pct(+0.017) | amihud(+0.010) | vol_10d(+0.006)
BKR,87,2026-08-12,beta_hedged,0.49545580918080817,0.5567010309278351,3,0.0,64.27999877929688,528506891.0,vol_63d(-0.005) | rsi_14(+0.002) | vol_63d_rank(+0.002)
GPC,88,2026-08-12,beta_hedged,0.4954275707289843,0.5515463917525774,3,0.0,134.00999450683594,200624335.0,vol_63d(-0.004) | vol_63d_rank(+0.004) | mkt_dispersion(-0.003)
KVUE,89,2026-08-12,beta_hedged,0.49540286894720675,0.5463917525773195,3,0.0,18.979999542236328,395296734.0,vol_63d(-0.010) | mkt_dispersion(+0.010) | vol_63d_rank(-0.008)
GEHC,90,2026-08-12,beta_hedged,0.495059587652345,0.5412371134020618,3,0.0,72.27999877929688,366440774.0,vol_63d(-0.005) | vol_63d_rank(+0.003) | vol_21d(-0.003)
AVB,91,2026-08-12,beta_hedged,0.49505357517214693,0.5360824742268041,3,0.0,179.7899932861328,138986659.0,vol_63d_rank(-0.007) | ret_21d_rank(+0.006) | amihud(-0.004)
EOG,92,2026-08-12,beta_hedged,0.4949327688590424,0.5309278350515464,3,0.0,143.13999938964844,436953852.0,vol_63d(-0.005) | vol_21d(-0.004) | vol_63d_rank(+0.003)
TMO,93,2026-08-12,beta_hedged,0.49488898105804985,0.5257731958762887,3,0.0,603.010009765625,1300791736.0,vol_63d(-0.007) | vol_21d(-0.004) | close_vs_sma50(+0.002)
TXN,94,2026-08-12,beta_hedged,0.4948724291150232,0.520618556701031,3,0.0,276.5899963378906,2200186104.0,close_vs_sma200(+0.007) | mkt_dispersion(-0.006) | atr_pct(-0.003)
BSX,95,2026-08-12,beta_hedged,0.4945056763346896,0.5154639175257731,3,0.0,51.41999816894531,929782788.0,close_vs_sma200(-0.005) | vol_63d_rank(+0.003) | close_vs_sma50(+0.003)
TT,96,2026-08-12,beta_hedged,0.4943909815912921,0.5103092783505154,3,0.0,478.54998779296875,632785054.0,vol_63d(-0.005) | vol_21d(+0.002) | close_vs_sma200(-0.001)
CAH,97,2026-08-12,beta_hedged,0.4941970126934276,0.5051546391752577,3,0.0,234.16000366210938,477813749.0,vol_63d(-0.008) | mkt_dispersion(+0.008) | vol_63d_rank(-0.007)
APD,98,2026-08-12,beta_hedged,0.4941396093934634,0.5,3,0.0,304.07000732421875,320643083.0,vol_63d(-0.007) | mkt_dispersion(+0.005) | vol_63d_rank(-0.003)
KLAC,99,2026-08-12,beta_hedged,0.4941259299524021,0.4948453608247423,3,0.0,208.25,2409967302.0,atr_pct(+0.014) | ret_10d(-0.008) | close_vs_sma200(+0.004)
MKC,100,2026-08-12,beta_hedged,0.49383869349042553,0.4896907216494845,3,0.0,52.970001220703125,161621993.0,vol_63d(-0.006) | close_vs_sma200(-0.003) | vol_21d(+0.002)
ROK,101,2026-08-12,beta_hedged,0.4938324629549829,0.4845360824742268,3,0.0,451.3900146484375,432420793.0,vol_21d(-0.004) | vol_63d(-0.004) | mkt_dispersion(-0.003)
TSCO,102,2026-08-12,beta_hedged,0.49373258924677393,0.4793814432989691,3,0.0,36.43000030517578,397815156.0,vol_63d(-0.005) | ret_10d(-0.003) | close_vs_sma200(-0.003)
MCK,103,2026-08-12,beta_hedged,0.4935433512860464,0.4742268041237113,3,0.0,878.72998046875,871474786.0,vol_63d(-0.007) | vol_21d(-0.003) | vol_63d_rank(-0.002)
VMC,104,2026-08-12,beta_hedged,0.4935338334938048,0.4690721649484536,3,0.0,280.3800048828125,299261787.0,vol_63d(-0.004) | close_vs_sma200(-0.002) | ret_21d_rank(+0.002)
IR,105,2026-08-12,beta_hedged,0.4932617544297811,0.4639175257731959,3,0.0,84.76000213623047,401182629.0,vol_63d(-0.005) | vol_21d(-0.004) | vol_63d_rank(+0.002)
PG,106,2026-08-12,beta_hedged,0.49294756100524845,0.4587628865979381,3,0.0,144.0800018310547,1204807535.0,mkt_dispersion(+0.010) | vol_63d(-0.009) | vol_63d_rank(-0.008)
CF,107,2026-08-12,beta_hedged,0.49287022999921737,0.4536082474226804,3,0.0,120.01000213623047,280413643.0,vol_63d(-0.005) | vol_21d(-0.005) | vol_63d_rank(+0.002)
RMD,108,2026-08-12,beta_hedged,0.4926720469815061,0.4484536082474227,3,0.0,226.0,291256642.0,vol_63d(-0.006) | vol_21d(-0.004) | vol_63d_rank(+0.003)
BIIB,109,2026-08-12,beta_hedged,0.4924681963125613,0.44329896907216493,3,0.0,208.8699951171875,229189655.0,vol_21d(-0.005) | vol_63d_rank(+0.004) | vol_63d(-0.003)
SYK,110,2026-08-12,beta_hedged,0.4922172832946894,0.4381443298969072,3,0.0,347.2099914550781,774779774.0,vol_63d(-0.006) | vol_21d(-0.004) | close_vs_sma200(-0.002)
AKAM,111,2026-08-12,beta_hedged,0.49209108899252013,0.4329896907216495,3,0.0,122.77999877929688,439247673.0,vol_10d(+0.010) | mkt_dispersion(-0.009) | vol_63d(+0.006)
DVN,112,2026-08-12,beta_hedged,0.49203901514603543,0.42783505154639173,3,0.0,44.86000061035156,452096758.0,vol_21d(-0.005) | vol_63d(-0.004) | vol_63d_rank(+0.002)
PPG,113,2026-08-12,beta_hedged,0.49195156078880187,0.422680412371134,3,0.0,114.5999984741211,218463911.0,vol_21d(-0.006) | vol_63d(-0.004) | vol_63d_rank(+0.002)
NXPI,114,2026-08-12,beta_hedged,0.49190630987384515,0.4175257731958763,3,0.0,233.41000366210938,1135842700.0,mkt_dispersion(-0.012) | vol_63d(+0.008) | ret_10d(+0.004)
CTAS,115,2026-08-12,beta_hedged,0.4918482946373291,0.41237113402061853,3,0.0,203.50999450683594,531732979.0,vol_63d(-0.007) | vol_21d(-0.004) | vol_10d(-0.002)
PWR,116,2026-08-12,beta_hedged,0.49175118418571406,0.4072164948453608,3,0.0,678.02001953125,734079518.0,vol_10d(+0.011) | ret_10d(-0.008) | mkt_dispersion(-0.005)
HSY,117,2026-08-12,beta_hedged,0.4915261653245575,0.4020618556701031,3,0.0,184.22999572753906,286095278.0,vol_63d(-0.005) | close_vs_sma200(-0.003) | vol_63d_rank(+0.002)
MDLZ,118,2026-08-12,beta_hedged,0.4915192322814394,0.39690721649484534,2,0.0,62.18000030517578,600634388.0,vol_63d(-0.010) | mkt_dispersion(+0.008) | vol_63d_rank(-0.005)
LOW,119,2026-08-12,beta_hedged,0.4914875712099332,0.3917525773195876,2,0.0,215.97000122070312,640658161.0,vol_63d(-0.006) | mkt_dispersion(+0.004) | close_vs_sma200(-0.003)
WAB,120,2026-08-12,beta_hedged,0.4911663926788292,0.3865979381443299,2,0.0,295.5400085449219,328231811.0,vol_63d(-0.006) | close_vs_sma200(+0.006) | vol_21d(-0.005)
STE,121,2026-08-12,beta_hedged,0.49087379592366004,0.38144329896907214,2,0.0,236.60000610351562,180836794.0,vol_63d(-0.007) | vol_63d_rank(-0.003) | ret_21d(-0.002)
NSC,122,2026-08-12,beta_hedged,0.49074698376013437,0.37628865979381443,2,0.0,335.4100036621094,434732959.0,vol_63d(-0.011) | mkt_dispersion(+0.010) | vol_63d_rank(-0.010)
CMI,123,2026-08-12,beta_hedged,0.49046090032803114,0.3711340206185567,2,0.0,637.8499755859375,703344705.0,mkt_dispersion(-0.011) | ret_10d(+0.004) | vol_21d(-0.003)
LULU,124,2026-08-12,beta_hedged,0.4903399538207703,0.36597938144329895,2,0.0,120.87000274658203,284470670.0,mkt_dispersion(-0.003) | vol_63d_rank(+0.003) | vol_21d(-0.003)
RL,125,2026-08-12,beta_hedged,0.4902484016020787,0.36082474226804123,2,0.0,396.3500061035156,265825863.0,mkt_dispersion(-0.005) | close_vs_sma200(+0.004) | ret_21d_rank(-0.004)
EW,126,2026-08-12,beta_hedged,0.49023592767534224,0.3556701030927835,2,0.0,93.05000305175781,432827460.0,vol_63d(-0.011) | vol_63d_rank(-0.008) | mkt_dispersion(+0.008)
CLX,127,2026-08-12,beta_hedged,0.4901032910995733,0.35051546391752575,2,0.0,105.76000213623047,265741201.0,vol_63d(-0.005) | vol_21d(-0.004) | mkt_dispersion(-0.003)
ODFL,128,2026-08-12,beta_hedged,0.4900732402791163,0.34536082474226804,2,0.0,212.5500030517578,381771238.0,vol_63d(-0.005) | vol_21d(-0.004) | mkt_dispersion(-0.003)
PHM,129,2026-08-12,beta_hedged,0.48997360722715116,0.3402061855670103,2,0.0,129.16000366210938,229967815.0,vol_21d(-0.006) | vol_63d(-0.005) | vol_63d_rank(+0.003)
FFIV,130,2026-08-12,beta_hedged,0.4899100178212583,0.33505154639175255,2,0.0,422.95001220703125,328984880.0,vol_21d(-0.007) | mkt_dispersion(-0.004) | vol_63d(-0.004)
SHW,131,2026-08-12,beta_hedged,0.48979312119390883,0.32989690721649484,2,0.0,360.20001220703125,724548836.0,vol_63d(-0.006) | vol_21d(-0.004) | ret_63d(+0.001)
CL,132,2026-08-12,beta_hedged,0.4896233082028205,0.3247422680412371,2,0.0,92.31999969482422,429512289.0,vol_63d(-0.013) | mkt_dispersion(+0.010) | vol_63d_rank(-0.009)
