ticker,rank,asof,variant,score,pct_rank,quintile,target_weight_new_tranche,last_adj_close,adv20_dollars,drivers
TTD,1,2026-08-20,beta_hedged,0.5616878618264178,1.0,5,0.005128205128205128,13.319999694824219,488586656.0,atr_pct(+0.020) | vol_10d(+0.014) | mkt_dispersion(-0.007)
EPAM,27,2026-08-20,beta_hedged,0.5076019848329566,0.865979381443299,5,0.005128205128205128,106.76000213623047,181661428.0,vol_63d(+0.014) | ret_10d(-0.007) | mkt_dispersion(-0.005)
GDDY,28,2026-08-20,beta_hedged,0.5074518402667215,0.8608247422680413,5,0.005128205128205128,98.19000244140625,207571328.0,mkt_dispersion(-0.013) | vol_63d(+0.013) | vol_21d(+0.010)
RSG,29,2026-08-20,beta_hedged,0.5072457695174021,0.8556701030927835,5,0.005128205128205128,219.5,303381669.0,mkt_dispersion(+0.013) | vol_63d(-0.004) | vol_63d_rank(-0.003)
CAH,30,2026-08-20,beta_hedged,0.5070561472542572,0.8505154639175257,5,0.005128205128205128,228.4600067138672,472437691.0,mkt_dispersion(+0.010) | vol_63d(-0.004) | amihud(+0.002)
PG,31,2026-08-20,beta_hedged,0.5067352459215053,0.845360824742268,5,0.005128205128205128,142.97000122070312,1330705905.0,mkt_dispersion(+0.012) | vol_63d(-0.003) | vol_63d_rank(-0.002)
WAB,32,2026-08-20,beta_hedged,0.5064510369524116,0.8402061855670103,5,0.005128205128205128,292.30999755859375,312156948.0,close_vs_sma200(+0.006) | vol_63d(-0.003) | sharpe_mom_63(+0.002)
NEM,33,2026-08-20,beta_hedged,0.5057452466256724,0.8350515463917526,5,0.005128205128205128,127.63999938964844,777875306.0,close_vs_sma200(+0.008) | mkt_dispersion(-0.006) | ret_5d(-0.004)
JBHT,34,2026-08-20,beta_hedged,0.5051088278736747,0.8298969072164949,5,0.005128205128205128,274.4700012207031,256466820.0,close_vs_sma200(+0.005) | vol_63d_rank(+0.002) | mkt_dispersion(-0.002)
TT,35,2026-08-20,beta_hedged,0.5050044615259058,0.8247422680412371,5,0.005128205128205128,451.1000061035156,540441556.0,vol_63d(-0.003) | mkt_dispersion(+0.003) | vol_21d(+0.001)
KVUE,36,2026-08-20,beta_hedged,0.5047477285333716,0.8195876288659794,5,0.005128205128205128,18.93000030517578,423509970.0,mkt_dispersion(+0.010) | vol_63d_rank(-0.004) | vol_63d(-0.003)
CRWD,37,2026-08-20,beta_hedged,0.5046930245707264,0.8144329896907216,5,0.005128205128205128,190.33999633789062,1504611548.0,ret_63d(+0.007) | mkt_dispersion(-0.007) | close_vs_sma200(+0.007)
GLW,38,2026-08-20,beta_hedged,0.504567912197558,0.8092783505154639,5,0.005128205128205128,151.4499969482422,2016468661.0,mkt_dispersion(-0.012) | vol_10d(+0.011) | atr_pct(+0.004)
NKE,39,2026-08-20,beta_hedged,0.5043728022530034,0.8041237113402062,5,0.005128205128205128,40.209999084472656,1020016028.0,vol_63d(-0.003) | vol_63d_rank(+0.003) | ret_10d(+0.001)
CSX,40,2026-08-20,beta_hedged,0.5042879472281997,0.7989690721649485,4,0.0,50.970001220703125,634225398.0,mkt_dispersion(+0.006) | vol_63d(-0.004) | vol_63d_rank(-0.004)
EOG,41,2026-08-20,beta_hedged,0.5038302226420673,0.7938144329896907,4,0.0,152.19000244140625,405660127.0,close_vs_sma200(+0.006) | vol_63d(-0.003) | vol_21d(-0.002)
ANET,42,2026-08-20,beta_hedged,0.5037684766272869,0.788659793814433,4,0.0,183.75,1503979217.0,mkt_dispersion(-0.014) | vol_63d(+0.011) | mkt_breadth(-0.005)
ODFL,43,2026-08-20,beta_hedged,0.5034667512389305,0.7835051546391752,4,0.0,204.52000427246094,378171786.0,ret_21d_rank(+0.002) | vol_63d_rank(+0.002) | vol_63d(-0.002)
MDT,44,2026-08-20,beta_hedged,0.5034181476979626,0.7783505154639175,4,0.0,92.30000305175781,612053791.0,vol_63d(-0.006) | close_vs_sma50(+0.003) | mkt_dispersion(+0.002)
GILD,45,2026-08-20,beta_hedged,0.503303705298426,0.7731958762886598,4,0.0,143.44000244140625,898922612.0,vol_63d(-0.006) | mkt_dispersion(+0.003) | close_vs_sma50(+0.002)
GOOGL,46,2026-08-20,beta_hedged,0.5030376960196613,0.7680412371134021,4,0.0,340.6700134277344,10285202408.0,vol_21d(-0.004) | vol_63d(-0.004) | amihud(+0.003)
FAST,47,2026-08-20,beta_hedged,0.502887159343937,0.7628865979381443,4,0.0,50.65999984741211,393516840.0,mkt_dispersion(+0.010) | vol_63d(-0.005) | vol_63d_rank(-0.002)
EBAY,48,2026-08-20,beta_hedged,0.5024887133863546,0.7577319587628866,4,0.0,104.61000061035156,498837690.0,vol_21d(-0.003) | vol_63d(-0.003) | mkt_dispersion(+0.003)
UPS,49,2026-08-20,beta_hedged,0.5021646942115044,0.7525773195876289,4,0.0,102.58000183105469,585194687.0,vol_63d(-0.003) | close_vs_sma200(-0.002) | mkt_dispersion(+0.002)
ACN,50,2026-08-20,beta_hedged,0.502151094740097,0.7474226804123711,4,0.0,181.35000610351562,1145240131.0,vol_63d(+0.012) | mkt_dispersion(-0.007) | close_vs_sma50(+0.006)
A,51,2026-08-20,beta_hedged,0.5021473179617207,0.7422680412371134,4,0.0,156.3000030517578,241263337.0,mkt_dispersion(-0.008) | close_vs_sma200(+0.004) | vol_63d_rank(+0.004)
TGT,52,2026-08-20,beta_hedged,0.5019371595536727,0.7371134020618557,4,0.0,158.25,619317321.0,vol_63d(-0.004) | close_vs_sma200(+0.003) | close_vs_sma50(+0.003)
DOV,53,2026-08-20,beta_hedged,0.5019152368395562,0.7319587628865979,4,0.0,199.8800048828125,256143266.0,mkt_dispersion(+0.004) | vol_63d(-0.004) | vol_21d(-0.002)
REGN,54,2026-08-20,beta_hedged,0.5018411491710763,0.7268041237113402,4,0.0,826.6400146484375,648682911.0,vol_63d(-0.006) | close_vs_sma50(+0.004) | mkt_dispersion(-0.004)
CDNS,55,2026-08-20,beta_hedged,0.5018397811135199,0.7216494845360825,4,0.0,313.5899963378906,786399439.0,mkt_dispersion(-0.006) | ret_10d(+0.003) | vol_21d(+0.002)
IDXX,56,2026-08-20,beta_hedged,0.5013047794837473,0.7164948453608248,4,0.0,545.8599853515625,410429045.0,vol_63d_rank(+0.003) | vol_63d(-0.003) | ret_10d(+0.001)
ROK,57,2026-08-20,beta_hedged,0.501291355763071,0.711340206185567,4,0.0,431.45001220703125,426286536.0,vol_63d(-0.003) | mkt_dispersion(+0.003) | vol_21d(-0.002)
UNP,58,2026-08-20,beta_hedged,0.5012553620538819,0.7061855670103093,4,0.0,303.9700012207031,868216904.0,vol_63d(-0.008) | vol_63d_rank(-0.007) | close_vs_sma200(+0.006)
CDW,59,2026-08-20,beta_hedged,0.5012381777757725,0.7010309278350515,4,0.0,133.5399932861328,262746533.0,mkt_dispersion(-0.010) | vol_63d(+0.008) | atr_pct(+0.006)
AAPL,60,2026-08-20,beta_hedged,0.5007498456908568,0.6958762886597938,4,0.0,311.29998779296875,16777408542.0,vol_63d(-0.004) | vol_21d(-0.003) | mkt_dispersion(+0.002)
TPR,61,2026-08-20,beta_hedged,0.5005848871965711,0.6907216494845361,4,0.0,129.82000732421875,420567856.0,vol_10d(+0.008) | mkt_dispersion(-0.006) | ret_10d(+0.004)
NSC,62,2026-08-20,beta_hedged,0.5004331504399889,0.6855670103092784,4,0.0,346.6199951171875,458403038.0,mkt_dispersion(+0.008) | vol_63d_rank(-0.005) | vol_63d(-0.004)
MMM,63,2026-08-20,beta_hedged,0.5003739133410922,0.6804123711340206,4,0.0,178.08999633789062,575960950.0,mkt_dispersion(+0.008) | vol_63d_rank(-0.006) | vol_63d(-0.005)
CARR,64,2026-08-20,beta_hedged,0.5001829465723335,0.6752577319587629,4,0.0,60.150001525878906,436134430.0,vol_21d(-0.003) | vol_63d(-0.002) | close_vs_sma200(-0.002)
ORLY,65,2026-08-20,beta_hedged,0.500116129405611,0.6701030927835051,4,0.0,89.08000183105469,559555043.0,vol_63d(-0.005) | mkt_dispersion(+0.003) | close_vs_sma200(-0.002)
ABT,66,2026-08-20,beta_hedged,0.49997752698693937,0.6649484536082474,4,0.0,114.13999938964844,938713384.0,vol_63d(-0.005) | close_vs_sma50(+0.003) | vol_63d_rank(+0.002)
CF,67,2026-08-20,beta_hedged,0.4999154407789672,0.6597938144329897,4,0.0,125.69999694824219,269569738.0,close_vs_sma200(+0.005) | vol_21d(-0.004) | mkt_dispersion(-0.003)
DECK,68,2026-08-20,beta_hedged,0.4996202212925742,0.654639175257732,4,0.0,88.86000061035156,243651163.0,vol_21d(-0.005) | vol_63d_rank(+0.002) | close_vs_sma200(-0.002)
BSX,69,2026-08-20,beta_hedged,0.49959414281017295,0.6494845360824743,4,0.0,49.369998931884766,971677158.0,vol_63d(-0.003) | vol_63d_rank(+0.003) | ret_63d_rank(-0.002)
ADM,70,2026-08-20,beta_hedged,0.49939919238665187,0.6443298969072165,4,0.0,81.69999694824219,324386835.0,vol_63d(-0.004) | vol_63d_rank(-0.003) | mkt_dispersion(+0.003)
COR,71,2026-08-20,beta_hedged,0.49938506199257543,0.6391752577319587,4,0.0,314.69000244140625,471622252.0,vol_63d(-0.006) | mkt_dispersion(+0.003) | close_vs_sma200(-0.001)
VMC,72,2026-08-20,beta_hedged,0.49919418148797795,0.634020618556701,4,0.0,270.6700134277344,291970346.0,vol_63d(-0.003) | vol_63d_rank(+0.003) | mkt_dispersion(+0.001)
MCHP,73,2026-08-20,beta_hedged,0.499102329573234,0.6288659793814433,4,0.0,75.80999755859375,883912040.0,vol_10d(+0.011) | mkt_dispersion(-0.011) | ret_63d(+0.004)
PTC,74,2026-08-20,beta_hedged,0.499007842334975,0.6237113402061856,4,0.0,153.52000427246094,208606861.0,close_vs_sma50(+0.006) | ret_21d(+0.005) | amihud(-0.005)
GRMN,75,2026-08-20,beta_hedged,0.49896105515744854,0.6185567010309279,4,0.0,293.0899963378906,322033511.0,mkt_dispersion(-0.011) | close_vs_sma200(+0.005) | mkt_breadth(-0.003)
LULU,76,2026-08-20,beta_hedged,0.4988969638454284,0.6134020618556701,4,0.0,115.69000244140625,308162766.0,vol_21d(-0.004) | vol_63d_rank(+0.003) | vol_63d(-0.003)
TMO,77,2026-08-20,beta_hedged,0.49877078584044093,0.6082474226804123,4,0.0,627.5499877929688,1232073577.0,vol_63d(-0.004) | close_vs_sma200(+0.003) | close_vs_sma50(+0.003)
XOM,78,2026-08-20,beta_hedged,0.498544822715266,0.6030927835051546,4,0.0,166.14999389648438,2247740187.0,vol_63d(-0.008) | vol_63d_rank(-0.006) | close_vs_sma200(+0.005)
ROST,79,2026-08-20,beta_hedged,0.4984679120370806,0.5979381443298969,3,0.0,228.99000549316406,564699104.0,vol_63d(-0.004) | vol_63d_rank(+0.002) | ret_63d(-0.001)
ALB,80,2026-08-20,beta_hedged,0.49828878495544515,0.5927835051546392,3,0.0,134.19000244140625,280165686.0,ret_63d(+0.006) | vol_21d(-0.003) | ret_10d(-0.003)
JCI,81,2026-08-20,beta_hedged,0.4980252831169852,0.5876288659793815,3,0.0,143.16000366210938,542692199.0,vol_63d(-0.003) | vol_63d_rank(+0.002) | close_vs_sma200(-0.001)
NUE,82,2026-08-20,beta_hedged,0.49787720914669115,0.5824742268041238,3,0.0,240.47999572753906,409158949.0,close_vs_sma200(+0.004) | mkt_dispersion(-0.004) | vol_21d(-0.004)
NTAP,83,2026-08-20,beta_hedged,0.4977102932670702,0.5773195876288659,3,0.0,192.80999755859375,465625023.0,mkt_dispersion(-0.016) | vol_63d(+0.011) | mkt_breadth(-0.005)
PODD,84,2026-08-20,beta_hedged,0.4976770032768088,0.5721649484536082,3,0.0,146.8699951171875,259635783.0,vol_21d_rank(-0.006) | vol_21d(+0.005) | vol_63d(+0.005)
LOW,85,2026-08-20,beta_hedged,0.49767209105479066,0.5670103092783505,3,0.0,217.33999633789062,618440779.0,vol_63d(-0.006) | mkt_dispersion(+0.005) | close_vs_sma200(-0.002)
CTAS,86,2026-08-20,beta_hedged,0.4976705462071976,0.5618556701030928,3,0.0,203.52000427246094,437463377.0,vol_63d(-0.007) | mkt_dispersion(+0.004) | vol_63d_rank(-0.001)
WDAY,87,2026-08-20,beta_hedged,0.49762081745590603,0.5567010309278351,3,0.0,197.32000732421875,935656502.0,vol_10d(+0.013) | mkt_dispersion(-0.011) | mkt_breadth(-0.007)
TSCO,88,2026-08-20,beta_hedged,0.4975727014173539,0.5515463917525774,3,0.0,35.04999923706055,425887068.0,vol_63d(-0.004) | vol_63d_rank(+0.003) | close_vs_sma50(+0.003)
PEP,89,2026-08-20,beta_hedged,0.49755972894228,0.5463917525773195,3,0.0,142.0800018310547,990586535.0,mkt_dispersion(+0.011) | vol_63d_rank(-0.005) | vol_63d(-0.005)
HAL,90,2026-08-20,beta_hedged,0.4975390003978779,0.5412371134020618,3,0.0,35.689998626708984,343894223.0,vol_21d(-0.004) | ret_63d(+0.004) | vol_63d(-0.003)
SHW,91,2026-08-20,beta_hedged,0.49745061506496585,0.5360824742268041,3,0.0,346.9100036621094,708828840.0,vol_63d(-0.005) | vol_21d(-0.003) | close_vs_sma200(-0.001)
FTNT,92,2026-08-20,beta_hedged,0.4974313744704757,0.5309278350515464,3,0.0,150.7899932861328,846392065.0,mkt_dispersion(-0.007) | close_vs_sma200(+0.004) | vol_21d(-0.003)
JBL,93,2026-08-20,beta_hedged,0.4974108089840554,0.5257731958762887,3,0.0,316.6499938964844,355334989.0,mkt_dispersion(-0.014) | vol_10d(+0.013) | vol_63d(+0.006)
WELL,94,2026-08-20,beta_hedged,0.4971991108308038,0.520618556701031,3,0.0,237.39999389648438,754475719.0,vol_63d(-0.006) | mkt_dispersion(+0.005) | vol_63d_rank(-0.002)
MCK,95,2026-08-20,beta_hedged,0.4971907772094229,0.5154639175257731,3,0.0,838.75,882211970.0,vol_63d(-0.005) | mkt_dispersion(+0.003) | vol_21d(-0.003)
TEL,96,2026-08-20,beta_hedged,0.497007929147042,0.5103092783505154,3,0.0,200.5399932861328,473999813.0,vol_63d(-0.003) | vol_21d(-0.003) | vol_63d_rank(+0.002)
DXCM,97,2026-08-20,beta_hedged,0.4969701840116942,0.5051546391752577,3,0.0,90.22000122070312,473627455.0,mkt_dispersion(-0.008) | close_vs_sma200(+0.006) | close_vs_sma50(+0.004)
FCX,98,2026-08-20,beta_hedged,0.49677714227929487,0.5,3,0.0,71.22000122070312,838886474.0,mkt_dispersion(-0.013) | close_vs_sma200(+0.006) | mkt_breadth(-0.004)
ECL,99,2026-08-20,beta_hedged,0.49676675715594404,0.4948453608247423,3,0.0,281.4800109863281,378587935.0,mkt_dispersion(+0.007) | vol_63d_rank(-0.006) | vol_63d(-0.006)
EL,100,2026-08-20,beta_hedged,0.4965987985410491,0.4896907216494845,3,0.0,96.1500015258789,261446731.0,vol_10d(+0.009) | mkt_dispersion(-0.008) | close_vs_sma200(-0.003)
VRTX,101,2026-08-20,beta_hedged,0.49646800296983007,0.4845360824742268,3,0.0,540.260009765625,681050423.0,vol_63d(-0.006) | close_vs_sma200(+0.003) | close_vs_sma50(+0.002)
ADI,102,2026-08-20,beta_hedged,0.4963805215337804,0.4793814432989691,3,0.0,370.239990234375,1493757980.0,mkt_dispersion(-0.005) | ret_10d(+0.002) | vol_21d(-0.002)
IR,103,2026-08-20,beta_hedged,0.49618415457839715,0.4742268041237113,3,0.0,79.33000183105469,356529714.0,vol_63d(-0.003) | close_vs_sma200(-0.001) | atr_pct(-0.001)
HD,104,2026-08-20,beta_hedged,0.49610364741132323,0.4690721649484536,3,0.0,334.489990234375,1370121077.0,vol_63d(-0.006) | mkt_dispersion(+0.004) | vol_63d_rank(-0.002)
PPG,105,2026-08-20,beta_hedged,0.495992051123011,0.4639175257731959,3,0.0,112.44000244140625,219502234.0,vol_63d(-0.003) | vol_21d(-0.003) | vol_63d_rank(+0.002)
CRM,106,2026-08-20,beta_hedged,0.49596918485932306,0.4587628865979381,3,0.0,205.42999267578125,2428018236.0,mkt_dispersion(-0.007) | close_vs_sma50(+0.003) | vol_21d(-0.003)
SYK,107,2026-08-20,beta_hedged,0.4956901403634772,0.4536082474226804,3,0.0,327.70001220703125,813682774.0,vol_63d(-0.004) | vol_21d(-0.002) | close_vs_sma200(-0.002)
CL,108,2026-08-20,beta_hedged,0.4955646140905429,0.4484536082474227,3,0.0,89.69999694824219,419061726.0,mkt_dispersion(+0.009) | vol_63d(-0.008) | vol_63d_rank(-0.007)
STLD,109,2026-08-20,beta_hedged,0.49535518347575885,0.44329896907216493,3,0.0,219.0,284704875.0,mkt_dispersion(-0.005) | vol_21d(-0.003) | ret_10d(+0.002)
MSFT,110,2026-08-20,beta_hedged,0.49521173380974765,0.4381443298969072,3,0.0,481.1499938964844,17256246481.0,mkt_dispersion(-0.006) | mkt_breadth(-0.002) | close_vs_sma50(+0.002)
WAT,111,2026-08-20,beta_hedged,0.4951508659065051,0.4329896907216495,3,0.0,404.69000244140625,366028318.0,vol_63d(-0.005) | vol_63d_rank(+0.002) | atr_pct(-0.001)
DHR,112,2026-08-20,beta_hedged,0.49500902026114324,0.42783505154639173,3,0.0,215.91000366210938,937226794.0,vol_63d(-0.004) | mkt_dispersion(-0.003) | close_vs_sma50(+0.002)
ROP,113,2026-08-20,beta_hedged,0.4947223739093552,0.422680412371134,3,0.0,410.45001220703125,338262958.0,vol_63d(-0.005) | close_vs_sma50(+0.004) | vol_21d(-0.003)
CSCO,114,2026-08-20,beta_hedged,0.49460902085980174,0.4175257731958763,3,0.0,109.58999633789062,2695257411.0,vol_21d(-0.003) | mkt_dispersion(-0.002) | vol_63d_rank(+0.002)
KMB,115,2026-08-20,beta_hedged,0.4945766869966311,0.41237113402061853,3,0.0,108.69000244140625,383628601.0,vol_63d(-0.006) | mkt_dispersion(+0.003) | vol_63d_rank(-0.002)
ALLE,116,2026-08-20,beta_hedged,0.4945131264804601,0.4072164948453608,3,0.0,161.72000122070312,218285901.0,vol_63d(-0.005) | vol_21d(-0.003) | close_vs_sma50(+0.003)
PHM,117,2026-08-20,beta_hedged,0.49442475257834523,0.4020618556701031,3,0.0,127.66999816894531,205145319.0,vol_21d(-0.004) | vol_63d(-0.003) | vol_63d_rank(+0.003)
RMD,118,2026-08-20,beta_hedged,0.4944198302295997,0.39690721649484534,2,0.0,228.44000244140625,314951613.0,vol_63d(-0.004) | close_vs_sma50(+0.003) | close_vs_sma200(-0.003)
AVGO,119,2026-08-20,beta_hedged,0.4942117292160865,0.3917525773195876,2,0.0,364.0299987792969,7730188753.0,mkt_dispersion(-0.012) | vol_63d(+0.005) | amihud(+0.004)
APD,120,2026-08-20,beta_hedged,0.4942085684273334,0.3865979381443299,2,0.0,300.3299865722656,304140468.0,vol_63d(-0.008) | mkt_dispersion(+0.007) | vol_63d_rank(-0.004)
BIIB,121,2026-08-20,beta_hedged,0.4941578054207003,0.38144329896907214,2,0.0,214.35000610351562,200677521.0,mkt_dispersion(-0.005) | vol_63d(-0.003) | vol_63d_rank(+0.003)
WST,122,2026-08-20,beta_hedged,0.4941382467723076,0.37628865979381443,2,0.0,353.7699890136719,322729643.0,close_vs_sma200(+0.004) | vol_63d(-0.004) | vol_63d_rank(-0.003)
MAA,123,2026-08-20,beta_hedged,0.49396749768070536,0.3711340206185567,2,0.0,132.05999755859375,138825169.0,mkt_dispersion(+0.007) | amihud(-0.005) | vol_63d_rank(-0.004)
RL,124,2026-08-20,beta_hedged,0.49394744411861824,0.36597938144329895,2,0.0,372.5199890136719,270247740.0,mkt_dispersion(-0.006) | vol_21d(-0.003) | ret_10d(+0.002)
ADBE,125,2026-08-20,beta_hedged,0.4938385162465133,0.36082474226804123,2,0.0,272.2200012207031,1306277007.0,mkt_dispersion(-0.007) | vol_63d(+0.005) | close_vs_sma50(+0.004)
DHI,126,2026-08-20,beta_hedged,0.4938205916034355,0.3556701030927835,2,0.0,147.3300018310547,343766641.0,vol_63d(-0.004) | vol_21d(-0.003) | vol_63d_rank(+0.003)
MRK,127,2026-08-20,beta_hedged,0.4938200258645135,0.35051546391752575,2,0.0,148.99000549316406,1299524750.0,mkt_dispersion(-0.006) | close_vs_sma200(+0.004) | vol_63d(-0.003)
PLD,128,2026-08-20,beta_hedged,0.4937842440576364,0.34536082474226804,2,0.0,140.67999267578125,724971741.0,mkt_dispersion(+0.010) | vol_63d(-0.009) | vol_63d_rank(-0.008)
VRSN,129,2026-08-20,beta_hedged,0.4936767125172932,0.3402061855670103,2,0.0,276.8999938964844,254841100.0,vol_21d(-0.004) | vol_63d(-0.004) | vol_63d_rank(+0.003)
JNJ,130,2026-08-20,beta_hedged,0.4936494468046933,0.33505154639175255,2,0.0,267.3699951171875,1852065509.0,vol_63d(-0.010) | mkt_dispersion(+0.007) | vol_63d_rank(-0.006)
LLY,131,2026-08-20,beta_hedged,0.4935759291763569,0.32989690721649484,2,0.0,1244.4000244140625,3324487475.0,mkt_dispersion(-0.005) | vol_63d(-0.005) | close_vs_sma200(+0.004)
CHRW,132,2026-08-20,beta_hedged,0.49354304681981187,0.3247422680412371,2,0.0,143.8300018310547,373633730.0,ret_21d_rank(-0.025) | ret_63d(+0.007) | vol_63d(+0.004)
ABBV,133,2026-08-20,beta_hedged,0.4935105836301581,0.31958762886597936,2,0.0,261.8299865722656,1351217711.0,vol_63d(-0.008) | mkt_dispersion(+0.003) | vol_63d_rank(-0.002)
CTVA,134,2026-08-20,beta_hedged,0.4934555220891586,0.31443298969072164,2,0.0,79.45999908447266,386514725.0,vol_21d(-0.003) | mkt_dispersion(+0.003) | vol_63d(-0.002)
NVDA,135,2026-08-20,beta_hedged,0.4934167691874534,0.30927835051546393,2,0.0,216.85000610351562,24952062180.0,vol_63d(-0.004) | vol_21d(-0.003) | bb_position(-0.002)
CPT,136,2026-08-20,beta_hedged,0.4933086317966677,0.30412371134020616,2,0.0,107.91999816894531,102342342.0,amihud(-0.006) | mkt_dispersion(+0.005) | vol_63d_rank(-0.002)
AVY,137,2026-08-20,beta_hedged,0.49304958651092506,0.29896907216494845,2,0.0,182.67999267578125,153513901.0,vol_63d(-0.006) | vol_63d_rank(-0.003) | close_vs_sma50(+0.002)
DVN,138,2026-08-20,beta_hedged,0.4930294719935455,0.29381443298969073,2,0.0,49.29999923706055,501939027.0,ret_10d(-0.004) | vol_21d(-0.003) | close_vs_sma50(+0.003)
