ticker,rank,asof,variant,score,pct_rank,quintile,target_weight_new_tranche,last_adj_close,adv20_dollars,drivers
PANW,1,2026-09-04,beta_hedged,0.5970187268624856,1.0,5,0.005263157894736842,333.260009765625,2224640721.0,vol_63d(+0.023) | vol_10d(+0.022) | vol_63d_rank(+0.009)
NOW,2,2026-09-04,beta_hedged,0.5628471946289673,0.9946524064171123,5,0.005263157894736842,141.25999450683594,2405559390.0,vol_63d(+0.020) | vol_10d(+0.017) | mkt_dispersion(+0.009)
LULU,3,2026-09-04,beta_hedged,0.5484434800559264,0.9893048128342246,5,0.005263157894736842,100.61000061035156,517808253.0,vol_63d(+0.019) | vol_10d(+0.012) | vol_63d_rank(+0.009)
ANET,4,2026-09-04,beta_hedged,0.5478758951419116,0.983957219251337,5,0.005263157894736842,193.77999877929688,1143578217.0,vol_63d(+0.017) | vol_63d_rank(+0.009) | mkt_dispersion(+0.008)
CRM,5,2026-09-04,beta_hedged,0.5477656992661353,0.9786096256684492,5,0.005263157894736842,259.2300109863281,3743143409.0,vol_63d(+0.017) | vol_10d(+0.016) | mkt_dispersion(+0.007)
CIEN,6,2026-09-04,beta_hedged,0.5475832725846147,0.9732620320855615,5,0.005263157894736842,321.0,893622130.0,vol_63d(+0.019) | vol_10d(+0.015) | mkt_dispersion(+0.007)
CRWD,7,2026-09-04,beta_hedged,0.5405338206972007,0.9679144385026738,5,0.005263157894736842,213.10000610351562,2167494003.0,vol_63d(+0.019) | vol_10d(+0.017) | mkt_dispersion(+0.007)
WDAY,8,2026-09-04,beta_hedged,0.5392925894088934,0.9625668449197861,5,0.005263157894736842,195.7899932861328,983935801.0,vol_63d(+0.017) | vol_63d_rank(+0.006) | mkt_dispersion(+0.006)
FCX,9,2026-09-04,beta_hedged,0.5385804267486008,0.9572192513368984,5,0.005263157894736842,72.7300033569336,1038694693.0,vol_63d(+0.010) | vol_63d_rank(+0.006) | mkt_dispersion(+0.006)
TSLA,10,2026-09-04,beta_hedged,0.5371543856819186,0.9518716577540107,5,0.005263157894736842,354.0799865722656,12844717836.0,vol_63d(+0.020) | mkt_dispersion(+0.008) | vol_10d(+0.008)
DXCM,11,2026-09-04,beta_hedged,0.5368709760499165,0.946524064171123,5,0.005263157894736842,87.9000015258789,375427727.0,vol_63d(+0.010) | close_vs_sma200(+0.005) | mkt_dispersion(+0.005)
CTSH,12,2026-09-04,beta_hedged,0.5363434722067488,0.9411764705882353,5,0.005263157894736842,62.310001373291016,421525385.0,vol_63d(+0.012) | vol_63d_rank(+0.009) | mkt_dispersion(+0.004)
NEM,13,2026-09-04,beta_hedged,0.535692705640128,0.9358288770053476,5,0.005263157894736842,128.08999633789062,1042161147.0,vol_63d(+0.009) | close_vs_sma200(+0.006) | vol_63d_rank(+0.006)
GDDY,14,2026-09-04,beta_hedged,0.5339877673641181,0.93048128342246,5,0.005263157894736842,101.30999755859375,174106923.0,vol_63d(+0.017) | vol_63d_rank(+0.009) | amihud(-0.005)
DASH,15,2026-09-04,beta_hedged,0.5322003880456839,0.9251336898395722,5,0.005263157894736842,211.72999572753906,936001643.0,vol_63d(+0.010) | mkt_dispersion(+0.006) | bb_position(+0.004)
